artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
ZZ Ward,1436660896,49,2c861,3,West Coast Fix,232,LOVE 3X (Robert DeLong Remix),hiphop
Schwarz Dont Crack,1436615774,13,2c91z,1,MOARRR,137,Call Me,hiphop
Pugs Atomz,1436643730,9,2c7rq,2,Fake Shore Drive,196,Rocks And Blows Feat Raj Mahal,hiphop
Goldlink,1436583650,374,2c8zx,2,Okayplayer,196,Dance On Me (Fwdslxsh Remix),hiphop
DONMONIQUE,1436613682,77,2bwsj,7,Berkeley Place,202,Tha Low feat. Slayter & Danny Brown (Prod. by Stelios Phili),hiphop
Tinashe,1436579779,5496,2aky4,10,Maddecent,192,All Hands On Deck (Giraffage remix),hiphop
Peking Duk,1436576431,135,2c8ed,4,Idolator,187,Say My Name (feat. Benjamin Joseph),hiphop
milo,1436566878,15,2c8yr,1,Abduction Radiation,199,Gee (Disco Rmx),hiphop
Vic Mensa,1436539846,38,2c8p5,1,House of Lords,180,Down On My Luck (Kaytranada Edition),hiphop
Yung,1436544017,17,2c86s,10,Niche Music,274,Burning Bodies,hiphop
Migos,1436537800,41,2c6wx,5,The Passion of the Weiss,207,Pipe It Up,hiphop
Warren G,1436539080,4,2c8nq,1,Okayplayer,175,My House (Feat. Nate Dogg),hiphop
CELESTIAL TRAX,1436537787,3,2c8na,1,The Monitors,274,Piece By Piece (RINSE065),hiphop
E-A-Ski,1436538920,21,2c7rs,3,Boi-1da,262,"E-A-SKI-""Wake 'Em Up""-feat. techn9ne and too short",hiphop
Rye Rye,1436537775,388,2c5bm,10,The Monitors,260,Keep Up,hiphop
Lee Bannon,1436534894,38,2bjz1,9,Groove Magazine,168,'Disneµ Girls',hiphop
The Legendary Traxster,1436538916,4,2c8ng,1,Fake Shore Drive,200,The Wait Is Over,hiphop
Boca45,1436550285,8,2c6e0,2,monkeyboxing,206,BOCAS BBQ BANGERS MIX TEASER,hiphop
Sweatson KlanK,1436555273,6,2c8v9,1,XLR8R,243,Nightcap,hiphop
Statik Selektah,1436550245,2785,2brmz,17,Inyourspeakers Media,202,Beautiful Life feat. Action Bronson & Joey Bada$$,hiphop
OG Maco,1436554211,9,2c8tw,1,stereogum,164,03 NO MO,hiphop
RiFF RAFF,1436561344,28,2c4wx,2,IHEARTCOMIX,223,Spazz Out (Produced By Travis Barker),hiphop
Mophono,1436550242,5,2c8sj,1,XLR8R,174,VL MONO,hiphop
The Expert,1436545753,3,2c8qv,1,barrygruff,151,Swapsies,hiphop
The Expert,1436545750,20,2c8qt,1,barrygruff,150,Devine,hiphop
Yung,1436544013,56,2baaj,15,Niche Music,178,Blanket,hiphop
Father,1436541694,56,2c7jz,4,The Smoking Section,144,Fake AF (Remix) (feat. Playboicarti),hiphop
Gangrene,1436537797,28,2c6wy,6,The Passion of the Weiss,191,Hot Pillow (Bonus Track),hiphop
Fetty Wap,1436471015,337,2c899,1,Alt Citizen,130,679 feat. Montana Buckz,hiphop
The Blessings,1436472626,26,2c8a6,1,Different Kitchen,613,"Turn Blue-The Black Keys Remix feat. Grand Surgeon,MetricMan,St.Laz,RapP,Satin,V'aniss, Ryan Morrison",hiphop
Lil Wayne,1436469274,10,2c88a,1,FACT,224,I'm THat Nigga feat. HoodyBaby Free Weezy Album (FWA),hiphop
Boaz,1436471778,25,2c71v,2,nah right,168,Choices Freestyle - Boaz,hiphop
Chase N. Cashe,1436471770,5,2c89r,1,nah right,214,Talkin' Shit,hiphop
ASAP Rocky,1436459129,94,2c84q,1,Minored In Music,264,LSD,hiphop
Harvey Stripes,1436466909,7,2c84x,2,nah right,169,PAID part II feat. French Montana,hiphop
Statik Selektah,1436458026,3002,2c67d,9,Lautstark,241,"In The Wind feat. Joey Bada$$, Big K.R.I.T. & Chauncy Sherod",hiphop
The White Shadow,1436472514,6,2c8a4,1,When We Dip,397,Dream (MUUI Remix),hiphop
Guilty Simpson,1436523664,67,2c6np,7,Pause Musicale,123,Vanguard Organization,hiphop
Statik Selektah,1436526448,6,2c8hy,1,GRANDGOOD,203,Hood Boogers (feat. Your Old Droog & Chauncy Sherod),hiphop
eligh,1436495759,18,2c8ec,1,GRANDGOOD,222,On My Lap Feat. Andre Nickatina,hiphop
PhaseOne,1436510530,6,2c8fr,1,Pilerats,240,Rot (Northlane),hiphop
Baby Bash,1436485778,1203,2c74b,4,Kick Kick Snare,266,"Baby, I'm Back feat. Akon (Christofi Remix)",hiphop
DOJA CAT,1436485781,4,2c8d7,1,Keep On Repeat,187,BOUT THAT LIFE ( LONE x DOJA MASH),hiphop
KEN REBEL,1436480916,8,2c8cb,1,1833 FM,285,"UNDERWATER REBELS (FEAT, KEITH APE, Okasian, JayAllDay) PROD. DON KEVO",hiphop
Kevin Gates,1436497210,14,2c8ef,1,nah right,214,Kno One,hiphop
SLUG,1436475011,9,2c6mg,4,17 seconds,239,The Big Sky,hiphop
SHEEK LOUCH,1436476870,16,2c8b3,1,nah right,108,Falling Soldiers,hiphop
G4 Boyz,1436464199,13,2c87a,1,Boi-1da,263,No Time,hiphop
James Fauntleroy,1436385675,14,2c7bh,3,SoulBounce,199,Broken Heart Broken Eyes,hiphop
Run The Jewels,1436383344,5128,275b6,64,Substance is meaningless ,234,Close Your Eyes (And Count To Fuck) (Feat. Zack de la Rocha),hiphop
Dr. Dre,1436379413,3219,2c728,2,Waxhole,204,Kush (feat. Snoop Dogg & Akon) (Arman Cekin & PLS&TY Remix),hiphop
Melodiesinfonie,1436414829,11,2c7tk,1,Word Is Bond,187,Peaceya (2013),hiphop
beatboxbandit,1436374598,9,2c7fw,1,The 405,131,nemA,hiphop
Jaden Smith,1436372926,22,2c7fc,1,Pigeons and Planes,158,Fast (D'artiste Remix),hiphop
Skepta,1436370333,1438,2c4t1,10,The Ransom Note ,169,Back Then (Plastician Production),hiphop
Yung Lean,1436364014,34,2c68z,7,The Fader,244,Crystal Clear Ice (prod. by Yung Sherman),hiphop
GoldLink,1436364432,41,2c7cm,1,House of Lords,229,Dance On Me (su na Remix),hiphop
your old droog,1436447686,1512,2c5dw,11,House of Lords,262,We Don't Know You (Prod. by DJ Skizz),hiphop
Escape,1436452545,91,295g9,5,House of Lords,372,Just Escape,hiphop
Sleepy,1436431791,1,2c60c,3,Sounds Better With Reverb,139,The Ride Up,hiphop
Rapid,1436439638,6,2c7y2,1,The Quietus,178,Pepper Riddim,hiphop
TOKiMONSTA,1436408081,84,2ac7v,4,Jump Into Limbo,192,Nope,hiphop
The Black Opera,1436430485,6,2c7w9,1,Word Is Bond,264,"Sacred Cow feat. Jamall Bufford, Magestik Legend, Obie Iyoha, Johnny Void (Composed By The Black Opera)",hiphop
DJ Nu-Mark,1436393263,3,2c7r2,1,monkeyboxing,43,Benson Beat,hiphop
Marco Polo,1436406157,12,2c7sx,1,GRANDGOOD,270,Lay It Down,hiphop
Yung Gud,1436385683,121,2c2rs,2,Discobelle,170,Monster,hiphop
Lone,1436387321,42,w0j4,2,Indie Shuffle,158,Banyan Drive,hiphop
Silento,1436378027,87,2c7hf,1,robot dance music,226,Watch Me - whip nae nae ( Sikdope Remix ) @sikdope,hiphop
Mr Key & Greenwood Sharps,1436312195,7,2c72x,1,Music Like Dirt,333,Exact Costs Pt.1 // All Rise feat. Edward Scissortongue,hiphop
Allday,1436312384,21,2c738,1,Casual Band Blogger,261,Grammy,hiphop
Emilio Rojas,1436309924,9,2c72f,1,nah right,147,Dear Summer Freestyle,hiphop
Jean Grae,1436312362,11,2c735,1,Music Like Dirt,203,38 Special feat. Tanya Morgan,hiphop
Rocky Diamonds,1436308518,9,2c721,1,Fake Shore Drive,220,Dividends feat. Chrishan,hiphop
Tef Poe,1436305033,8,2c70t,1,The Smoking Section,222,Hillary,hiphop
PREFUSE 73,1436305080,16,2c6vc,3,acid stag,180,Prime Meridian Narcissism,hiphop
Nicolay,1436289390,16,2brys,3,Chicago Reader,384,The Secret,hiphop
Jacquees,1436294766,21,2c6wz,2,Boi-1da,241,Come Thru feat. Rich Homie Quan,hiphop
Rejjie Snow,1436354993,109,2c0p8,12,Music Broke My Bones,216,All Around The World,hiphop
DJ Premier,1436360307,29,2c6tp,2,Boi-1da,214,Papoose “The Plug” (Produced by DJ Premier),hiphop
Roots Manuva,1436350053,10,2c798,1,DrunkenWerewolf,181,Witness,hiphop
Kate Tempest,1436350044,94,24hr3,5,DrunkenWerewolf,189,'The Beigeness',hiphop
Little Simz,1436332476,143,2bzwm,13,First Ear,222,Lane Switch (prod. RASCAL),hiphop
Onra,1436345347,55,1mt7w,5,Winnie Cooper,232,V.B.B. feat. Amalia and Jay Kin,hiphop
Kehlani,1436325692,116,2bgdv,2,Pilerats,239,Down For You (Djemba Djemba Remix),hiphop
Billy Bunks,1436325733,2,2c753,1,all aussie hip hop,185,Greyhound Eight,hiphop
MARTIN $KY,1436318946,4,2c73z,1,Fake Shore Drive,247,Self Chopped And Screwed Mano Remix,hiphop
Cashmere Cat,1436325687,2493,2azjk,14,Pilerats,251,Adore feat Ariana Grande (MssingNo Remix),hiphop
Mike Ladd,1436316967,3,2c73s,1,fyeahblackrockmusic,265,Off To Mars,hiphop
Lee Bannon,1436265737,2,2c6jh,1,Mixmag,218,Memory 6,hiphop
Mounika.,1436265747,17,2c6jk,1,ALIAT,162,Marie Laforet I (Tu Fais Semblant),hiphop
Tru Thoughts,1436264050,5,2c6j9,1,Stamp The Wax,250,Falling Through The Wall,hiphop
Tru Thoughts,1436264053,8,2c6ja,1,Stamp The Wax,121,Houses Of Saffron,hiphop
diger rokwell,1436260034,9,277wj,2,Le Limonadier,243,Rokwell&Groom- Waiting,hiphop
OG Maco,1436235266,11,2c6ev,2,Boi-1da,234,Lord Have Mercy (Prod. Ryan Ryu Alexy x D.K.A.D),hiphop
Tsu Surf,1436251326,5,2c6gy,1,Boi-1da,231,Tsu Surf X Albee Al Trapped,hiphop
Little Giants,1436229319,4954,2c228,6,The French Shuffle,320,"Lately (Love, Love, Love) (Monsieur Adi Remix)",hiphop
Rowdy Rebel,1436229325,6,2c6ew,1,nah right,186,Kevin Durant,hiphop
Mndsgn,1436291792,6,2c6vt,1,The 405,77,Camelblues (BZ.KT remix),hiphop
Nmesh,1436290984,9,2c6vb,1,Tiny Mix Tapes,305,心はシダであります,hiphop
Chance The Rapper,1436288212,2014,1w8q0,11,Pigeons and Planes,201,NaNa (feat. Action Bronson),hiphop
Young Fathers,1436286933,404,28338,31,The 405,187,'Soon Come Soon',hiphop
theWHOevers,1436273788,8,2c49p,2,Okayplayer,272,Bassment97,hiphop
ProbCause,1436277375,95,2c4b6,3,The Smoking Section,178,I FEEL U (Produced by ProbCause and DRO),hiphop
tree,1436273773,12,2c5cb,4,Okayplayer,199,Kinfolk Prod By @ibclassic,hiphop
CJ Fly,1436273780,11,2c6a1,3,Okayplayer,160,Verboten (Prod. By Sunny Dukes),hiphop
Saux,1436265740,29,2c1qf,2,ALIAT,214,Loving You More (feat. Jeffrey James),hiphop
Jacquees,1436271667,17,2c6cg,2,Boi-1da,231,F'n With Me,hiphop
Tru Thoughts,1436264046,13,2c6j8,1,Stamp The Wax,311,Sidesteppin' (feat. Bryony Jarman - Pinto LP Edit),hiphop
MICK JENKINS,1436168538,252,2akv3,15,The Passion of the Weiss,189,Alchemy (Prod. By Lee Bannon),hiphop
Beat Torrent,1436170922,4,2c5z7,1,Anotherwhiskyformisterbukowski,224,In Tension,hiphop
Kendrick Lamar,1436131266,68,2c5vw,1,Overblown Webzine,223,Alright (To Pimp A Butterfly),hiphop
Think Twice,1436131297,5,2c5w2,1,Waxhole,190,Ashtray feat. EMP (Tekvision Remix),hiphop
Mike Baker The Bike Maker,1436124943,28,2c5vb,1,The Smoking Section,188,Silhouette feat 1-O.A.K. (Pannies-In-A-Bunch Mix),hiphop
Amo,1436116879,0,2c5tn,1,Remy's Music & Film Blog,220,Twelve,hiphop
Great Minds,1436123259,1,2c5v0,1,No Country For New Nashville,154,Child's Play,hiphop
Young Thug,1436112010,32,2c5qb,3,FACT,309,Calling Your Name (Prod By Goose),hiphop
DJ Jazzy Jeff & The Fresh Prince,1436116036,345,2c5te,1,The French Shuffle,267,Summertime (Dilemmachine Remix),hiphop
Airøspace,1436225720,5,2c6e1,1,GRANDGOOD,220,language (prod. mndsgn) (demo),hiphop
MOKA ONLY,1436225725,2,2c6e2,1,GRANDGOOD,144,Fonda Loneliness (by THE NOPE),hiphop
Tink,1436203043,1116,2bzm2,14,1833 FM,218,I Like,hiphop
ShowYouSuck,1436203039,14,2c5b0,3,1833 FM,140,WRONG NAME IN THE DEATHNOTE (produced by Professor Fox),hiphop
Monday,1436198173,6,2c66f,1,1833 FM,158,XVRHLDY & Trapo (prod. Romby),hiphop
One T,1436198862,46,2a9n8,4,Silence Nogood,239,Don't Rush,hiphop
Denzel Curry,1436191213,10,2c63r,1,BrooklynVegan,85,6 Billion Dollar Nigga (Prod. Ronny J),hiphop
Krs.,1436190686,2,2c63k,1,The 405,135,Krs. // record to this,hiphop
Whoarei,1436182110,3,2c60y,1,GRANDGOOD,156,Daylight,hiphop
purpan.,1436186989,7,2c620,1,GRANDGOOD,131,never.find.our.way_,hiphop
Hir-O,1436124947,35,2bxyp,2,The Smoking Section,169,El Mar,hiphop
Flamingosis,1436008534,5,2c5k7,1,MCL: Musique au Claire de Lune,144,What's Your Name?,hiphop
Statik Selektah,1436023697,119,2c5cc,5,The Smoking Section,220,Crystal Clear Feat. Royce DA 5'9,hiphop
Awon & Phoniks,1436008542,36,2c5k9,1,MCL: Musique au Claire de Lune,284,Summer Madness,hiphop
Illa J,1436008539,43,2c099,3,MCL: Musique au Claire de Lune,270,Universe,hiphop
Lil Wayne,1435988945,5,2c5hm,1,Fake Shore Drive,256,Without You feat. Bibi Bourelly,hiphop
TNGHT,1435947259,476,2c3vw,3,Dancing Astronaut,176,Higher Ground (Brasstracks Remix),hiphop
Meek Mill,1435985352,586,2c5he,1,Different Kitchen,289,Lord Knows (Feat. Tory Lanez),hiphop
Caught A Ghost,1435942208,7,2c5c0,1,Buzzbands.LA,190,GROUNDHOG DAY FINAL MIX,hiphop
Broken Keys,1435946192,2,2c5d9,1,Consequence of Sound,286,Power Forward,hiphop
OG Maco,1436103380,15,2c5p5,2,Boi-1da,103,Bless Me (Prod. Phresh Produce),hiphop
Kool Keith,1436147766,11,2c5xc,1,Word Is Bond,504,Erotic Medley,hiphop
Homeboy Sandman,1436048198,24,27njz,2,ERRANT,249,Holiday,hiphop
FETTY WAP,1436052091,1786,2c3nh,6,Waxhole,245,MY WAY (FLOSSTRADAMUS X 4B REMIX),hiphop
The Game,1436043632,97,2c5pe,1,Different Kitchen,210,Ryda,hiphop
Hurt Everybody,1436044061,18,2c5pk,1,1833 FM,268,Stay Awake (feat. Mick Jenkins & Twista) prod Zen Zan,hiphop
Bahwee,1436036170,39,1mj94,2,House of Lords,242,Hard To Win,hiphop
Pharrell,1436040010,41,2c5p9,1,Dan Digs,247,"Freedom"" (Dan Digs' Freedrum DnB Mix)",hiphop
Dej Loaf,1436028174,1987,2c5nd,1,Indie Shuffle,241,Back Up feat. Big Sean,hiphop
Cooly Live,1436038940,4,2c5p6,1,Urbankill,260,Player,hiphop
Big Gipp,1436002506,14,2c5ja,1,Boi-1da,158,I Ain't Trippin,hiphop
Daye Jack,1435869394,8,2c50k,1,1833 FM,186,Stars Align,hiphop
Ca$h Out,1435868490,15,2c509,1,Boi-1da,195,Touch Your Toes (Prod. InomekInDaKitchen),hiphop
Verse Simmonds,1435868483,29,2c4xy,2,Boi-1da,211,All I Want feat. Jeremih (Main),hiphop
Oddisee,1435871752,148,2b11g,2,A Grumpy Old Man With A Beard,228,First Choice,hiphop
Mike Jones,1435866594,60,2c4zf,1,A Grumpy Old Man With A Beard,277,"Still Tippin feat. Slim Thug, and Paul Wall",hiphop
Meek Mill,1435860888,122,2c4x2,1,The Audiologist,255,Lord Knows,hiphop
Main Attrakionz,1435860892,3,2c4x3,1,their bated breath,203,My Story,hiphop
A$AP Rocky,1435862106,4571,2c367,2,Dancing Astronaut,292,LSD (Shemce Remix),hiphop
Kelow,1435859362,10,2c4wg,1,Boi-1da,204,I Got That,hiphop
Young Chop,1435944198,30,2994p,3,FACT,215,JOHNNY MAY CASH-ILL SOLVE IT (PROD BY ASURMS OF CHOP SQUAD),hiphop
Matti Baybee,1435944191,4,2c5cg,1,FACT,253,All That,hiphop
Glasses Malone,1435938594,9,2c5b6,1,nah right,202,Big Bro (prod by Glasses Malone & Bugsy On The Beat),hiphop
Rihanna,1435942180,267,2c5bv,1,surviving the golden age,207,Bitch Better Have My Money (BBHMM),hiphop
BTVN,1435888576,1,2c53x,1,Radiorgasm,112,bubble,hiphop
Loyal,1435937293,4,2c5av,1,EUPHORIA. Magazine,189,Future Now,hiphop
Black Point,1435884721,4,2c53f,1,Keytars & Violins,280,Give Up,hiphop
NOSAJ THING,1435885625,230,2b1qv,19,SEMPLESIZE,174,Let You,hiphop
DYLAN BRADY,1435869401,8,2c50n,1,1833 FM,111,Take Care Of My Dog When I'm Gone,hiphop
Gucci Mane,1435869404,34,2c50p,1,1833 FM,188,Scared Of The Dark (Feat Father & Riff Raff) (Prod By KE On The Track),hiphop
Mike Jones,1435866591,74,2c49g,2,A Grumpy Old Man With A Beard,248,Still Tippin' (Plastician Grime Remix) (2005),hiphop
FETTY WAP,1435841794,1479,2c41v,8,Abouttoblow,263,D.A.M DATS ALL ME,hiphop
Fetty Wap,1435841791,310,2c4nt,1,Abouttoblow,312,Again,hiphop
LIL UZI VERT,1435812551,14,2c4h7,2,Fake Shore Drive,204,On My Line feat. Lil Herb (Prod. Bobby Kritical X Dj Plugg),hiphop
Finale,1435836932,17,2c3th,3,Indie Shuffle,235,Just Due (prod. Oddisee / feat. Homeboy Sandman & Miz Korona),hiphop
Daniel Crawford,1435787355,16,2c4fh,1,A Grumpy Old Man With A Beard,224,8. Electric Felaxation,hiphop
Stro,1435784423,4,2c4ec,1,nah right,254,Ya Never Know (DJBooth,hiphop
Audio Push,1435782141,50,2c498,2,Boi-1da,282,shook ones bounce,hiphop
Maffew Ragazino,1435774535,6,2c4ax,1,nah right,273,Better Recognize feat. Roc Marciano (Produced By Frank The Butcher x Paul Mighty),hiphop
