artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
The Very Best,1432928618,39,2bkkv,1,MOARRR,311,Makes A King (Mr Larsson remix),dance
Calvin Harris Feat. Ellie Goulding,1432926144,136,2bgbq,2,Oh My Rock,283,Outside (Pairanoid Remix),dance
Goldroom,1432926199,1862,2bj4m,5,Kick Kick Snare,242,Tradewinds (feat Kayslee Collins),dance
Black Box,1432923672,101,2bkj9,1,Dancing Astronaut,346,Ride On Time (Eche Palante 2015 Rework),dance
Rihanna,1432926139,40,2bkk3,1,Oh My Rock,227,BBHMM (DJ SUB ZERO & JONAS ADEN Remix),dance
Moullinex,1433191361,1739,1qf8q,18,Beautiful Buzzz,276,Take My Pain Away,dance
Fatboy Slim,1433230094,1412,2bakn,14,Anotherwhiskyformisterbukowski,282,Mad Flava (Autograf Remix),dance
Vitalic,1433183384,248,xkvz,5,ilictronix,284,Bluesy Tuesday,dance
Rihanna,1433188179,166,2bms3,1,gottadancedirty,293,Bitch Better Have My Money (Wax Motif & Baytek Remix),dance
Ghost Culture,1433167222,28,2ajs6,4,Mixmag,243,Mouth (Shan & Gerd Janson Club Mix) (PH46),dance
IIO,1433176143,51,2bmkj,1,Yaqui,312,RAPTURE (BOLIER REMIX),dance
Mark Knight,1433127610,31,2bm97,1,Minted,314,Second Story (Suara),dance
D-Unity,1433137799,6,2bmar,1,manalogue.,391,Sensation (Original Mix),dance
Friends in Paris,1433084410,25,2bm28,1,Pause Musicale,211,SOLID,dance
Midnight Star,1433080235,28,2bm1y,1,Errant,435,Midas Touch (Groove Motion Re-Edit),dance
Fairmont,1432994169,27,14pa1,3,Avant-Avant,336,Darling Waltz,dance
